shell,pred.type,mean_res
0,dist_active.res,0.204163682717196
0,dist_active.res2,0.204163682717196
0,dist_active.res3,0.204163682717196
0,RSA.dist_active.res,-0.06317628821858
0,RSA.res,-0.668547269281327
0,wcnSC.dist_active.res,0.0234536243055001
0,wcnSC.res,-0.291411235048124
0,wcnSC.RSA.dist_active.res,-0.0620574983798645
0,wcnSC.RSA.res,-0.387286139730879
1,dist_active.res,0.0392964561114509
1,dist_active.res2,0.0392964561114509
1,dist_active.res3,0.0392964561114509
1,RSA.dist_active.res,-0.0304460306130344
1,RSA.res,-0.403229481307412
1,wcnSC.dist_active.res,0.0312528914522923
1,wcnSC.res,-0.150648624734151
1,wcnSC.RSA.dist_active.res,-0.0103608191194966
1,wcnSC.RSA.res,-0.192590211461343
2,dist_active.res,-0.00786469214545447
2,dist_active.res2,-0.00786469214545447
2,dist_active.res3,-0.00786469214545447
2,RSA.dist_active.res,-0.00988263033638453
2,RSA.res,-0.235481121440394
2,wcnSC.dist_active.res,0.0145807790879536
2,wcnSC.res,-0.0939820795996346
2,wcnSC.RSA.dist_active.res,0.000670762260194713
2,wcnSC.RSA.res,-0.107128511396152
3,dist_active.res,-0.0353729533412329
3,dist_active.res2,-0.0353729533412329
3,dist_active.res3,-0.0353729533412329
3,RSA.dist_active.res,0.00329818147199118
3,RSA.res,-0.079182596372513
3,wcnSC.dist_active.res,-0.0190477407956209
3,wcnSC.res,-0.0584447197028497
3,wcnSC.RSA.dist_active.res,-0.00231134613786525
3,wcnSC.RSA.res,-0.0440304963538463
4,dist_active.res,-0.0108321117413477
4,dist_active.res2,-0.0108321117413477
4,dist_active.res3,-0.0108321117413477
4,RSA.dist_active.res,0.0120576070998493
4,RSA.res,0.041437839959331
4,wcnSC.dist_active.res,-0.0199459386890386
4,wcnSC.res,-0.00553844438928537
4,wcnSC.RSA.dist_active.res,0.000179175154987399
4,wcnSC.RSA.res,0.0107660254868985
5,dist_active.res,0.0237924967192477
5,dist_active.res2,0.0237924967192477
5,dist_active.res3,0.0237924967192477
5,RSA.dist_active.res,0.00813801661064931
5,RSA.res,0.125156049820604
5,wcnSC.dist_active.res,-0.00227371432830682
5,wcnSC.res,0.0534081063233053
5,wcnSC.RSA.dist_active.res,0.00161774312247574
5,wcnSC.RSA.res,0.0555841070608225
6,dist_active.res,0.0473407933678822
6,dist_active.res2,0.0473407933678822
6,dist_active.res3,0.0473407933678822
6,RSA.dist_active.res,0.00740315484917116
6,RSA.res,0.199732492663751
6,wcnSC.dist_active.res,0.0339404200756681
6,wcnSC.res,0.125562785616067
6,wcnSC.RSA.dist_active.res,0.0162336294027544
6,wcnSC.RSA.res,0.111443764456968
7,dist_active.res,0.0289712035164006
7,dist_active.res2,0.0289712035164006
7,dist_active.res3,0.0289712035164006
7,RSA.dist_active.res,0.00609201665769807
7,RSA.res,0.253132818709457
7,wcnSC.dist_active.res,0.0471456565511599
7,wcnSC.res,0.163974590119741
7,wcnSC.RSA.dist_active.res,0.0234680526825405
7,wcnSC.RSA.res,0.149116530010257
8,dist_active.res,-0.016084315241185
8,dist_active.res2,-0.016084315241185
8,dist_active.res3,-0.016084315241185
8,RSA.dist_active.res,-0.0100996359694932
8,RSA.res,0.281222615728035
8,wcnSC.dist_active.res,0.0264003795892014
8,wcnSC.res,0.162507507919015
8,wcnSC.RSA.dist_active.res,0.00714906114726232
8,wcnSC.RSA.res,0.157038926544068
9,dist_active.res,-0.0532919904366626
9,dist_active.res2,-0.0532919904366626
9,dist_active.res3,-0.0532919904366626
9,RSA.dist_active.res,-0.0338387219282736
9,RSA.res,0.296205531670616
9,wcnSC.dist_active.res,0.000456287768695485
9,wcnSC.res,0.168428752396211
9,wcnSC.RSA.dist_active.res,-0.0188104736937599
9,wcnSC.RSA.res,0.162036468863517
10,dist_active.res,-0.0470653079268333
10,dist_active.res2,-0.0470653079268333
10,dist_active.res3,-0.0470653079268333
10,RSA.dist_active.res,-0.0341343270259639
10,RSA.res,0.320813359951064
10,wcnSC.dist_active.res,-0.00675931790678662
10,wcnSC.res,0.182361997607047
10,wcnSC.RSA.dist_active.res,-0.0251400670234821
10,wcnSC.RSA.res,0.177354380008926
11,dist_active.res,-0.0719497745808935
11,dist_active.res2,-0.0719497745808935
11,dist_active.res3,-0.0719497745808935
11,RSA.dist_active.res,-0.0820189286089982
11,RSA.res,0.252888190695598
11,wcnSC.dist_active.res,-0.0589317225983493
11,wcnSC.res,0.120422814621802
11,wcnSC.RSA.dist_active.res,-0.0726071985066278
11,wcnSC.RSA.res,0.114008118819659
12,dist_active.res,-0.176789765064662
12,dist_active.res2,-0.176789765064662
12,dist_active.res3,-0.176789765064662
12,RSA.dist_active.res,-0.208203073271913
12,RSA.res,0.0984179699339724
12,wcnSC.dist_active.res,-0.155113122715555
12,wcnSC.res,0.0187500560935534
