shell,pred.type,mean_res
0,RSA.dist_active.res,0.0304830368105872
0,RSA.dist_active.res,-0.025193902332562
0,RSA.dist_active.res,-0.224454961435753
0,RSA.res,-0.547923152069498
0,RSA.res,-0.677582546429399
0,RSA.res,-0.954792146695137
0,wcnSC.dist_active.res,0.0744165839681099
0,wcnSC.dist_active.res,0.0131662228755416
0,wcnSC.dist_active.res,-0.210604050925814
0,wcnSC.res,-0.151073827309936
0,wcnSC.res,-0.282723652480832
0,wcnSC.res,-0.643666891862791
0,wcnSC.RSA.dist_active.res,0.034734877970603
0,wcnSC.RSA.dist_active.res,-0.033577009126071
0,wcnSC.RSA.dist_active.res,-0.23267576465183
0,wcnSC.RSA.res,-0.23844568524954
0,wcnSC.RSA.res,-0.36047623032094
0,wcnSC.RSA.res,-0.68917840632834
1,RSA.dist_active.res,-0.0255181722790169
1,RSA.dist_active.res,-0.012604787623677
1,RSA.dist_active.res,-0.0720966750963187
1,RSA.res,-0.380206268964454
1,RSA.res,-0.416247455437789
1,RSA.res,-0.51530590827446
1,wcnSC.dist_active.res,0.0414345349284813
1,wcnSC.dist_active.res,0.0305636730665733
1,wcnSC.dist_active.res,-0.0839971226092117
1,wcnSC.res,-0.0823100450428632
1,wcnSC.res,-0.134697400380742
1,wcnSC.res,-0.32342728395049
1,wcnSC.RSA.dist_active.res,0.00408516228273427
1,wcnSC.RSA.dist_active.res,0.00385645214956993
1,wcnSC.RSA.dist_active.res,-0.0825595084560348
1,wcnSC.RSA.res,-0.137981909791685
1,wcnSC.RSA.res,-0.175492670446103
1,wcnSC.RSA.res,-0.338477679781872
2,RSA.dist_active.res,-0.018532144774177
2,RSA.dist_active.res,-0.0047730021410404
2,RSA.dist_active.res,-0.0580389455716472
2,RSA.res,-0.218530528539401
2,RSA.res,-0.250823377238649
2,RSA.res,-0.337713953145326
2,wcnSC.dist_active.res,0.00151649947983541
2,wcnSC.dist_active.res,0.013492602251737
2,wcnSC.dist_active.res,-0.0474719432448083
2,wcnSC.res,-0.0580158809810446
2,wcnSC.res,-0.0854606766961389
2,wcnSC.res,-0.171537391891602
2,wcnSC.RSA.dist_active.res,-0.00926505677653932
2,wcnSC.RSA.dist_active.res,0.00343206225783747
2,wcnSC.RSA.dist_active.res,-0.0544690757104785
2,wcnSC.RSA.res,-0.0826147639088575
2,wcnSC.RSA.res,-0.106112531101274
2,wcnSC.RSA.res,-0.187411939601302
3,RSA.dist_active.res,-0.0106445200752473
3,RSA.dist_active.res,-0.00251682523695677
3,RSA.dist_active.res,-0.00267362832781547
3,RSA.res,-0.0789323408142007
3,RSA.res,-0.0917254505912024
3,RSA.res,-0.121642087752397
3,wcnSC.dist_active.res,-0.0354110467242836
3,wcnSC.dist_active.res,-0.0182462027080214
3,wcnSC.dist_active.res,-0.00611565622178225
3,wcnSC.res,-0.0531821093428656
3,wcnSC.res,-0.0523864984712197
3,wcnSC.res,-0.0440328566033339
3,wcnSC.RSA.dist_active.res,-0.0210236140902123
3,wcnSC.RSA.dist_active.res,-0.00750256344598221
3,wcnSC.RSA.dist_active.res,-0.00334983566752665
3,wcnSC.RSA.res,-0.0511218665472132
3,wcnSC.RSA.res,-0.0513365796108552
3,wcnSC.RSA.res,-0.0508752863126978
4,RSA.dist_active.res,0.0164666009687929
4,RSA.dist_active.res,0.00312014096956567
4,RSA.dist_active.res,0.0412821975686322
4,RSA.res,0.0503120060100663
4,RSA.res,0.0365147424307845
4,RSA.res,0.0415080377542341
4,wcnSC.dist_active.res,-0.0109014251921756
4,wcnSC.dist_active.res,-0.0194624692978606
4,wcnSC.dist_active.res,0.0248966183914635
4,wcnSC.res,0.00074040119392889
4,wcnSC.res,-0.00486652328057389
4,wcnSC.res,0.0392292609596084
4,wcnSC.RSA.dist_active.res,0.00460665726986986
4,wcnSC.RSA.dist_active.res,-0.00614606686740009
4,wcnSC.RSA.dist_active.res,0.034507863022834
4,wcnSC.RSA.res,0.0120777022669598
4,wcnSC.RSA.res,0.00346608762689733
4,wcnSC.RSA.res,0.041352758117179
5,RSA.dist_active.res,0.0148867525277286
5,RSA.dist_active.res,0.0145723153032701
5,RSA.dist_active.res,0.0233719606403335
5,RSA.res,0.134557057513862
5,RSA.res,0.147613621342525
5,RSA.res,0.110835499781348
5,wcnSC.dist_active.res,0.011961910929912
5,wcnSC.dist_active.res,0.00830291185137496
5,wcnSC.dist_active.res,0.020992593514067
5,wcnSC.res,0.0478353601137113
5,wcnSC.res,0.0621613356042441
5,wcnSC.res,0.0660890247344541
5,wcnSC.RSA.dist_active.res,0.0135278765464225
5,wcnSC.RSA.dist_active.res,0.010784061858186
5,wcnSC.RSA.dist_active.res,0.0231093541171171
5,wcnSC.RSA.res,0.0589265309469641
5,wcnSC.RSA.res,0.0693722335658677
5,wcnSC.RSA.res,0.0671133604735187
6,RSA.dist_active.res,0.0476049759600715
6,RSA.dist_active.res,0.00965483830359721
6,RSA.dist_active.res,0.0293798091899127
6,RSA.res,0.248202404757392
6,RSA.res,0.227793707450078
6,RSA.res,0.18132241631158
6,wcnSC.dist_active.res,0.07791096085141
6,wcnSC.dist_active.res,0.0261460543224616
6,wcnSC.dist_active.res,0.0518678243569794
6,wcnSC.res,0.139527835552085
6,wcnSC.res,0.113106510797276
6,wcnSC.res,0.115756342543078
6,wcnSC.RSA.dist_active.res,0.0618075911478291
6,wcnSC.RSA.dist_active.res,0.0165355433680029
6,wcnSC.RSA.dist_active.res,0.0373952300513674
6,wcnSC.RSA.res,0.147015997305315
6,wcnSC.RSA.res,0.12070214920153
6,wcnSC.RSA.res,0.109869276285524
7,RSA.dist_active.res,0.00876614028242103
7,RSA.dist_active.res,-0.000491986842376213
