shell,pred.type,mean_res
0,dist_active.res,0.226363367580175
0,dist_active.res2,0.226363367580175
0,dist_active.res3,0.226363367580175
0,RSA.dist_active.res,-0.0515378197403017
0,RSA.res,-0.664789403399782
0,wcnSC.dist_active.res,0.0312402068911764
0,wcnSC.res,-0.251590534729829
0,wcnSC.RSA.dist_active.res,-0.0536567108891853
0,wcnSC.RSA.res,-0.355965907852995
1,dist_active.res,0.0530251241540484
1,dist_active.res2,0.0530251241540484
1,dist_active.res3,0.0530251241540484
1,RSA.dist_active.res,-0.0244949495057101
1,RSA.res,-0.399283560101359
1,wcnSC.dist_active.res,0.042563145045492
1,wcnSC.res,-0.116755768004755
1,wcnSC.RSA.dist_active.res,-0.0038930240205032
1,wcnSC.RSA.res,-0.168522853969997
2,dist_active.res,-0.00368323184842235
2,dist_active.res2,-0.00368323184842235
2,dist_active.res3,-0.00368323184842235
2,RSA.dist_active.res,-0.00800329391676345
2,RSA.res,-0.231160980285702
2,wcnSC.dist_active.res,0.0187077932973926
2,wcnSC.res,-0.0730421877300304
2,wcnSC.RSA.dist_active.res,0.00283622336600642
2,wcnSC.RSA.res,-0.0917557526142348
3,dist_active.res,-0.0380308379106887
3,dist_active.res2,-0.0380308379106887
3,dist_active.res3,-0.0380308379106887
3,RSA.dist_active.res,0.0028563138816731
3,RSA.res,-0.0757883652213195
3,wcnSC.dist_active.res,-0.0202252881089308
3,wcnSC.res,-0.0518498268152135
3,wcnSC.RSA.dist_active.res,-0.00281315003539743
3,wcnSC.RSA.res,-0.0387868824769849
4,dist_active.res,-0.0155440833162652
4,dist_active.res2,-0.0155440833162652
4,dist_active.res3,-0.0155440833162652
4,RSA.dist_active.res,0.00979533754422239
4,RSA.res,0.042416876342026
4,wcnSC.dist_active.res,-0.0250224115410946
4,wcnSC.res,-0.0119625493727734
4,wcnSC.RSA.dist_active.res,-0.00267789828054952
4,wcnSC.RSA.res,0.00632139353494096
5,dist_active.res,0.0180268417710737
5,dist_active.res2,0.0180268417710737
5,dist_active.res3,0.0180268417710737
5,RSA.dist_active.res,0.0050325737050841
5,RSA.res,0.124686199977973
5,wcnSC.dist_active.res,-0.00598888237103948
5,wcnSC.res,0.0431064760136166
5,wcnSC.RSA.dist_active.res,-0.000957987926485744
5,wcnSC.RSA.res,0.0483899227657087
6,dist_active.res,0.0483891975761974
